,0,1,2,3,4
10,-1.451070715033758,0.04026227677429077,-1.05595793097419,0.6185037004667389,-0.3697907449340713
301,-0.8098945145168144,0.567435588299956,-0.45759235677183807,1.6008437724326046,0.020504996315871618
438,-2.063030004965804,-0.9373879880297105,-1.6723013100716047,-0.4446175688516195,-1.3637991170861765
423,0.6040197018830339,0.6652040680898706,0.5098155100935854,0.5611589371529233,0.9276075950626191
369,-1.025538795406606,0.7712028240231122,-0.5397067403264235,1.4822519497186712,0.16881796164656018
169,-1.6265359946243598,-0.6538870900118069,-1.5284965089969222,-0.032888587017712155,-0.9763994616433537
477,-2.092141663539331,-0.8906106133563599,-1.7094198064656496,-0.3280356300600629,-1.3532752484871355
139,-1.4982620020478774,-0.20622104655732726,-1.2521735429152587,0.13898051459292707,-0.9289800773252368
562,-1.9733381435211914,0.025983359724906903,-1.4181622867691979,1.282111933946213,-0.663032798024428
70,0.9402845592541625,0.7649771103555826,0.7976870749123038,0.8629388857918548,0.6966855478182225
161,0.38279079804950494,0.27947999910920035,0.4502483143548058,0.29398187200747095,0.753725841056083
280,-1.7727953554795135,-0.22508557312727545,-1.2317152883301732,0.7537380297317212,-0.7922326305380148
394,0.6083097396971137,0.9439447970279269,0.4327310811281003,0.5800788350082142,0.3751143814107222
54,0.6923509145766191,0.9247521505017909,0.49075949708246186,0.8127415790370752,0.6215290227102157
506,0.9451251866811275,1.0179314717766816,0.5896820378065457,1.2828765972420042,0.743718577855247
508,0.9643535787855617,0.8218305207852822,0.7114203975657875,0.5949149160182396,1.165655318636185
396,0.6588683001353077,0.5400207938173388,0.6601135343628918,1.0398104198222051,0.6250750576178654
435,0.897681408608172,0.31074207219092664,0.9528854113702748,0.2965537250940767,1.1207273047233153
505,1.1581670952591603,1.0078012888750578,0.6357569832292741,0.6544009944393185,0.7152911437332323
551,-0.3458493140364083,0.9779809206216421,-0.03592157636324307,1.8305572702200965,0.49467706174926046
122,-1.696101617387287,-0.7517868535836159,-1.2945179891128398,-0.15203336435303946,-1.2061189904516156
215,-0.3308919826857084,0.523907674287312,0.19256209755272288,1.5160965412701295,0.6813120763830984
475,-1.3979345507066643,0.6975766809943472,-0.8740012784623598,1.4990153618395547,-0.2858049345137103
220,-1.6322885233423783,-0.350589121313218,-1.5840433977948987,0.532519673095451,-0.8288427799357366
239,-1.7618100072983842,-0.7137712148499209,-1.4183330297190666,-0.09002496204294616,-0.9724072077794086
463,0.9544340600896251,0.5040860299633687,0.6897422056789995,0.37909602908671247,0.8709698624067441
288,-1.6843784150550742,-1.1888077625389202,-1.5486487634303967,-1.1913673898249941,-1.4003457758679352
43,0.028168876078794505,0.9418850535108274,0.011285562893893222,1.8093055441411419,0.3587645566253829
26,0.5379016396340641,0.6735646460697483,0.7297387427448281,0.5466653973533915,0.7234839416304811
96,0.397307905264781,0.7133910411475162,1.0735374374362274,0.9969938358689868,0.8359724333144505
173,0.24632280377293606,-0.03149132615580774,0.45151087504781445,0.7459613429614349,0.7051342098367002
185,0.36969556129975256,0.2609718153338908,0.5541735200964805,0.8440903655283207,0.4185061694646218
300,0.9850597918155883,0.7171521437282105,0.9681093157024926,0.6138231763965042,0.7501242926239673
320,0.6315729622466699,0.7801661113926521,0.7921041160352362,0.9427578769142126,1.0845137758507102
25,0.8035769677181136,0.47892606639479685,0.850379653547517,0.7403614657456609,1.01111873426688
178,0.692442783074615,0.8434400868071306,0.7666138296171776,0.6554990269469421,0.5458782043881597
358,0.795871304512793,1.0613431141155658,1.056152291665868,0.47549567982416285,0.951236716272009
400,0.6299096093450128,0.8614578566027848,0.9892951837454876,0.7970803735722201,0.9806602664773523
482,-0.588681630475866,1.176530505081188,-0.07745550939132285,1.6266006981038053,0.45092105422911616
563,-1.8592928189143703,0.41019363168298656,-1.20278200455015,1.547940644194911,-0.49672843078291873
97,0.8269850096283964,0.9724677907035397,0.8028415361998673,0.2479524177929713,0.9505406722687597
88,0.484759625941898,0.64877766991415,1.022749320877762,0.5937954503432623,0.9694254276944808
436,0.24262483162839876,0.8098617553784878,0.3744712695649582,1.513514483418413,0.8930977461659244
441,1.005834897912207,0.3045971653301323,0.9168697577859856,0.6925365918561426,0.843950250183656
111,-1.8104297587162907,-1.0618147711042112,-1.5492354222344042,-0.8503841651980917,-1.2641010120511373
521,0.5247728135802654,0.6850781669367277,1.1109657905159895,0.8258053640811066,0.9190549795658302
67,0.44157637300650643,0.9643745645199412,0.5884455485223645,0.9203255744679839,0.7766497206445704
36,0.7493512660187179,0.9321200812106816,0.9447825628950195,0.4667889857281463,1.0195744935898496
212,-1.9266117988392866,-0.4320023614927524,-1.379286697012725,0.09277440600226117,-0.7929653831897554
260,-1.5425919514906148,0.16631783120743748,-0.9723596869442501,0.9364105961177326,-0.3733260021885933
354,-1.9444788951134364,-0.42701182339900934,-1.4799686422003067,0.5679469764781043,-0.6044771156588811
377,-0.837615986300924,0.9623763764405828,-0.2572437409361546,1.5991788499117188,0.3240353303345408
255,1.0857011618731405,0.19298662789878487,0.6142189227582588,0.8939428345600793,0.29492107232386294
335,1.2257538707749096,0.4932328366774879,0.43209193875533525,0.8227658492215753,1.018525243684233
110,0.6513096123622303,0.3133686999076283,0.25463252750145887,0.47600221407967197,0.7890845997057988
282,-1.960744074782759,-0.5569827692180985,-1.3124532500800303,0.33434974669163464,-0.7729562211580026
382,-2.249706190144035,-0.28781951024451874,-1.3991236070937318,0.5832461599030243,-1.0441627695141913
481,0.9282480385372974,0.9262783912685106,0.8133428493068903,0.4679284130514048,0.8294166698598174
424,-1.2206085888398277,0.4323091251761967,-0.5126923042483291,1.6854977585511979,0.18336881095379065
390,0.877100294107747,0.5120441930182439,0.8864652778744724,0.8198603193945009,0.7913280712452423
478,0.8232674809789094,0.24929870077368751,0.961503794663511,0.6965602079888792,0.5757394290840401
379,0.9012735413620286,0.5108855690308626,0.8535160522593526,0.9113680384284653,0.3503454880626447
587,-1.4011569171657992,0.8492325249180597,-0.7038780278334227,1.702027588103593,-0.08784039212009485
172,0.5605397340090625,0.5286124252947829,0.6513587047509058,0.16227322042287498,0.15093913519727223
160,-1.6806107152733738,-0.7233796136941323,-1.6338757788442415,-0.6148183803765553,-1.300544466534115
339,-2.0031215012210994,-0.6494591465346913,-1.683190969963607,0.11421104280266965,-1.1635071640393515
165,0.7259383177922831,0.42978820414998375,0.4439885103581563,0.717413106750742,0.7775059506300357
604,-0.016823625953765728,1.0643424683565113,0.43222392676192795,1.3583457268566514,0.8509024929331905
437,-0.45583979133759206,0.870739020106639,-0.027531381045913364,1.7074021474992267,0.4783356418958098
609,0.93012623048033,1.1363232234583853,0.4440509513216565,0.6871147287561157,0.5054938146052194
182,-1.6334578315222341,-1.2556047214751072,-1.5070317427633946,-1.2112013415606078,-1.3560414315667104
152,0.5738624480616498,0.22465369908414654,0.6440314738922291,0.863367355486357,0.7578834464859044
578,0.6848992608010793,0.5644923452207616,0.8462871715757296,0.9320801024523199,0.7270576865664459
246,-1.7788559827415764,-0.06832382091713657,-1.2636485568527458,0.40621507406503515,-0.8848486761175336
13,0.3560702312336589,0.7428721822839744,0.3054912345839048,0.2617163219127902,0.10930644745245717
91,-2.3222901323455423,-0.6234540815521645,-1.844346092731979,-0.03542568410379826,-1.3231966116111207
331,-1.6414567626555032,-0.05621557411558057,-1.05736695665813,1.0809878130126613,-0.5561183086100754
538,0.7937263475840846,0.6291713855448802,0.8527675422699652,0.4047141312418234,1.0096753816885926
137,-1.4314674442852002,0.17843796994429675,-0.9741363580461788,0.46291056380853407,-0.610343772854945
312,-1.8861945682366192,-0.18326016393693853,-1.350943312118766,0.5315492738753522,-0.8518935235138503
512,0.563052829321101,0.6338084088967129,1.1545387994729086,0.5586401334126667,0.6717159600594692
346,-1.5417145084524826,0.2296990879705984,-1.1836450067991504,1.2208316169155033,-0.2528372423306402
118,0.5442008456283525,0.41205067258153605,-0.0875284527275627,0.25398638771288434,0.05793236845291011
200,-1.7380702342932857,-0.8316499640193642,-1.357052285926847,-0.31019304447559237,-1.1633727598590762
560,-2.2733956505243844,-0.7218737550958331,-1.7588338006105864,0.21306536051800762,-1.1649065915535362
543,0.4770333441935786,0.9930592436569128,0.6826808991677041,1.1716739627886223,0.7577959199218144
366,0.423694007739589,0.4827008808156188,0.8512743570330936,0.9932057873647954,1.0531470283494608
413,0.997258426255874,0.702896244127558,0.6268977292637399,0.8395129841935393,0.6199197953133849
419,-1.5200653132410173,0.3913641626062091,-0.9647116516970048,1.517152780068211,-0.030579842968702305
457,0.7969299836458094,0.7142371381570758,0.5600550735912112,0.7671434808030437,1.0141901332494823
226,-1.8124298885440118,-0.9716234322556816,-1.5407665445288992,-0.6280861943321663,-1.2759708869527218
341,0.9605395385088066,0.919486353924593,0.48636823338938984,0.5036995710904523,1.1452398992923203
363,0.6518564999914556,1.0384550724955057,1.0022233766902628,0.5434330886348738,0.42867651362723413
321,0.6061445748168772,0.7749357122346848,0.8596633684025056,0.7766281657278699,0.24847256864402492
576,1.265703611098488,1.0300090509286994,0.39324064743760057,0.702339416999016,0.9057035721512032
141,-1.4474672302517368,-0.26460399742237095,-1.3163140239821434,0.09825372353102421,-0.6111331574765986
23,-1.1257552386006962,0.43126119178923034,-0.4336458216636199,1.203735288105351,0.17206128824743028
298,-1.8019785366996093,-1.1896612988595845,-1.5834200098423858,-0.9955869045104889,-1.3623737324128022
588,0.5948480582171802,0.5691597158758286,0.6829819730227653,0.9022013817961752,0.9435205008050809
526,0.9136403112169195,0.4898224733652955,0.989213339918615,0.8959409177879663,0.6870036723943994
40,0.18603191534313096,1.259846723699713,0.7425130098591604,1.1376402725132413,0.6512097647516327
63,-2.2717454634487915,-0.2902626520494404,-1.4497002175952265,1.104541210755775,-0.6126857335803987
456,1.040095922808481,0.3992503146223369,0.788627456357739,0.7350916335706307,1.01513176284863
468,0.826910385504811,0.47604716892362087,0.570677912539624,0.9301616563059995,0.5925175842393984
580,-2.237031888250931,-0.5989322922364818,-1.8685461637630314,0.3019947898386843,-1.1240499583113295
175,0.8297665575322727,0.16585551926820088,0.5389877029727341,0.5556795290548694,0.3046065710733813
254,-1.1936765841346937,0.368985444969684,-0.6855186936768761,1.181626876631738,-0.35836437722534653
307,-1.7335200842264542,-1.1483804627569918,-1.5974655211705784,-1.0433691447329976,-1.4221308413126112
392,1.0658836519917587,0.5706100774001934,1.0899060121660573,0.36912606553571886,0.905320408309361
210,-1.5157638755419633,0.36783060362871334,-0.8888151305352586,0.8268734915161494,-0.19675687789364024
317,-1.7833169178276889,-0.25337023592479196,-1.274048331274858,1.0106968549364195,-0.6032243292230941
582,1.0744459616298718,0.85946840969446,0.7697636029697362,0.3540485439697933,1.0303178051695454
452,-1.8811205878528845,0.2332776224450806,-1.339604044506816,0.9909551246252742,-0.6833802054153929
451,0.8219385005376876,0.2540816569697949,1.1340954149300124,0.45069186279246537,0.9930050373371503
251,0.47059754554193606,0.957511626686599,0.7332343346588402,0.8427130391111544,0.5746986744917125
345,1.0853358567684763,0.4417301364970151,0.8027873336292661,0.8854894721468005,0.7087481760645014
459,0.38842594880775166,0.6273140723040667,1.0505096161458167,0.9704015471530714,0.48541711628229844
29,0.8605945917338419,0.7394376884775323,0.4521535663760532,0.9426209257303824,0.8082278943156159
385,-1.8684437030583934,0.05208028690219169,-1.3227344497557272,0.9914507630463596,-0.679583737436634
504,0.20954472908852548,0.5604028856894288,0.786909299755034,1.2285659807404143,1.005655274762121
265,-1.7369941363419024,0.14370042745660516,-0.9488606467169154,0.8110834878431058,-0.5753815447733652
194,0.27846285096888757,0.21314820808505794,0.6913119690784376,0.6969852628646265,0.6504598408090224
59,0.05152026850108838,0.7933675375384047,0.6774463331826255,1.6280063653480603,0.5976117154472034
7,-0.9381603209992048,0.874406586598513,-0.553063550573354,1.9597473188247623,0.025553483106959048
188,0.7144549337858371,0.5899544882646215,0.5508422803453745,0.6187561973069248,0.3612795623086719
253,0.40136301978970484,0.811147991464439,0.697114992513002,0.8845370652193827,0.8541199920611624
454,1.1702836612292546,0.7787111149690269,1.0772331927964418,0.4539241109934872,0.9563315176486751
198,-1.5941411092829143,-0.5681001703118702,-1.3794065779015536,0.22589557458817397,-1.0214928398521386
426,0.23917156133612044,0.5446934865856604,0.7906803337464644,1.087919148530178,1.0633374821640293
575,0.5895808237904537,0.7474482254777134,0.6221823178803276,1.1472542272231958,1.094003301698865
411,-0.884307887410357,1.048782733890178,-0.09217915222657526,1.5560276613568762,0.03544145512362062
370,0.3579956378412475,0.8706883093082777,0.5907109424356353,1.3532662286889343,0.48830268495307483
466,-0.45759802080941875,0.500114437211513,0.4686326071365271,1.7239727623427499,0.7875837449470299
497,0.8014362860380649,0.4401061035653708,0.7880393239563178,0.8221554072399971,0.7928701766527769
556,0.6821212636035662,0.38862660107829694,0.8381860711438198,1.1835975241671697,0.4487710211585671
389,0.469679953010707,0.8621192095361387,1.0394144012488704,0.4424039031204791,1.1779834731827439
135,-1.8542447052471418,-0.5724436138882046,-1.2984082678955233,-0.3046243329492081,-0.9589429036258338
316,0.9659915195025763,0.8068251954263684,0.6739609771254842,0.3683812354387882,0.6580791863384506
177,-1.623049777802395,-1.2334015987857292,-1.557676313960681,-1.1457516641285779,-1.3677045514937054
516,0.5155127425761823,0.7338831716428789,0.5174672260038948,0.9881818515343337,1.1586350828523857
552,-1.8959955037955405,0.30965038903076786,-1.0371396305731808,1.3915332686210884,-0.25421794891880856
515,0.7279343537499544,0.5869235575061812,0.7270771831189653,0.8488670260915383,1.1012459507291004
159,-0.35730260507554856,0.43980541850821514,0.25423677347514484,1.3107737207940122,0.4737313274313018
140,-1.7654683285717332,-1.0205027293107412,-1.4960773745167988,-0.8718900308349202,-1.3202400094932043
262,0.7757077955855752,0.2453831421250851,0.6042773918884267,0.7840868965720321,0.6956505817003183
240,-1.3425516483704123,0.28264783898776946,-0.5415853077776882,1.1031688126618842,-0.30573386916437884
568,1.168625059359311,1.0577598034858215,0.4958974054367944,0.3936642941280565,1.1593914044902218
533,0.9469778536370296,0.7804158345215862,0.7956549544562143,0.9275294295066254,0.4903793504030459
48,0.5297032186768292,0.5286694962519723,0.9249662110071336,0.6466649228072556,0.7961776503563102
278,0.45765217319854834,0.7706232031729203,0.3407838954457957,1.182356900571451,0.9547759580532222
155,0.7943537076970474,0.12435600988821248,0.524279782791541,0.33653790620326807,0.5929320436255945
273,0.6126517434480206,0.6615620195975539,0.5774315635534703,0.7952677412905027,0.5337159994242133
328,-2.0047039123902604,-0.6105369872799911,-1.4327753163311834,0.38518674679414877,-0.7519276328372896
343,0.2763432032377806,0.29642244487035485,0.9318726926053696,1.2094859995873515,0.8076896424510633
439,0.8201899473175318,0.8405635736725197,0.6855564041277356,0.763374155843637,0.7126646354519509
434,-1.9779167957191868,-0.3679914800100472,-1.3898977627517992,0.9300381563347859,-0.8734921527149148
21,-1.8250446447999173,-0.7716376920138901,-1.663371043700295,-0.3730377076612978,-1.2919553142407245
77,0.942791270343139,0.19325753747646005,0.6651243838810287,0.8159364856563037,0.35395543182675787
81,0.3272786992568642,0.3987291633273967,0.9472780318890608,1.1367333838156455,0.40195546939691645
18,-1.7794738282491882,-1.0026230160507095,-1.599611302374006,-0.6451349769400085,-1.1981285314187413
502,0.6629577054305573,0.5094686378343539,0.770499566097195,0.6319827658359347,0.8675652428105323
361,0.44852900082361263,0.6593265240524304,0.7259811677131418,1.3292651521700878,0.7495988998633252
440,0.8747538792605203,0.7104823778510562,1.2359391443337358,0.5427759670913368,0.724805760777865
606,-1.9583817502561487,-1.1213246328747513,-1.7583328194687218,-0.7895505439348934,-1.425574687982048
269,0.7391910101787902,0.791086859917664,0.9153609744019681,0.947515471268242,0.9643489650988373
602,-0.6709197395757961,1.04742733800656,0.07205174421142609,1.8539506921097204,0.14429161564113993
544,0.5164634114084116,0.5763698439132457,1.0624290424258878,0.8274835027784605,0.46477430156432326
241,0.9323372003434686,0.341875728217518,0.8249080883105427,0.9985703715957204,0.5423091391127602
519,0.6533485941169423,0.8315870722365017,1.128193143859002,0.22749886764247504,0.5179173635428902
593,-0.12042568598989171,0.8395234637299925,0.40127866464640016,1.6529937818852152,0.6218833926670806
306,-0.15545249979046658,0.7145599716024967,0.4634510099532288,1.6131203939689776,0.758790093469006
294,-1.981490045067527,-0.6021541677775928,-1.6665879238491002,-0.305785514731531,-1.2712242388398698
250,0.936439540118582,0.5443458392084272,0.4831111765544249,0.4329294853698473,0.7446457731879532
242,0.6396721937455494,0.25659041797336685,0.4726782770462307,0.6664250396030451,0.8226110025978883
548,0.9793901277418695,0.7203355472544929,0.36319628499980255,0.7316417482927766,1.1727721830405429
324,0.7447597950596996,0.7483049355173088,0.7209599941878724,0.8522629231545715,0.5136715456058277
276,0.6642015124424193,0.32244555186226925,0.48482717562614225,0.8727264321871573,0.750456855901055
183,0.8853045550242915,0.00032740069157103713,0.5963790514983196,0.6651498153421195,0.7184827428021063
447,0.4972068202101372,0.512609118846993,0.7326757127151091,1.2259213017878399,0.6309755839952081
171,0.26890678891574266,0.6653290921957744,0.5315462671624697,0.939504862597493,0.9104838814350973
127,0.5575455327212023,0.49032998763565605,0.5182771165895735,0.5137737896285887,0.046931391815241565
112,0.43353789543521676,0.5041906640271944,0.605585369873352,0.6598818821333673,0.3294913876473812
79,0.7408122332976979,0.7176790103249031,0.8064514839224667,0.7830849875457713,0.9573355530772067
305,-1.8751062244001981,-1.022300674552927,-1.6547868310765457,-0.675118224872384,-1.3723276874793424
249,-1.696787183901588,-1.2468957192756553,-1.577012531109031,-1.1344482077466853,-1.3720200646200909
16,-0.2601703447811796,0.5624561186862992,-0.24555409228131417,1.2864539110112014,0.21460863725389165
605,-1.8782959247607875,0.38284342208144256,-1.2637992472962218,1.529656643160882,-0.577830827547632
566,0.24207038329266672,0.9567723193188042,0.8673662652656556,0.8548547165241238,0.9063263693915148
333,0.45701799416979705,0.904670944511669,0.9672751397423791,0.9367425722325723,1.0607034874992096
195,-1.73493037128945,-0.25825559591384945,-1.0844657521579604,0.43750898666987587,-0.8943450132773441
17,-0.8225776298692546,0.3379432730828208,-0.32301845329098505,1.1040275584355421,0.01108467472312736
503,0.26654995434004586,0.9374079126654408,0.5834771005156509,1.1882657262890708,0.906855499806016
290,-1.9826421417751483,-0.3562157956457508,-1.482909367845753,0.3933528881931817,-0.9687976278209016
3,1.0398977037092527,1.051216125657246,1.2357708655910802,0.43617181061593424,0.99789073968766
450,0.847450105927181,0.8455933593633138,0.7183667106169884,0.7875304495892816,0.8326864202925752
98,0.21083706764006235,1.1037978381573286,0.8512990453442599,1.2693483714815554,0.6817659123663378
356,-2.0167973185079244,-0.5027934769506855,-1.5717556195384648,0.4608647065532875,-1.030328808058902
610,-2.4084103130164682,-0.4499839246047846,-1.770867159407176,0.30311357050393656,-1.237482817305543
95,-1.428201260867811,0.8251374897144903,-0.5930952729038511,1.7457091924145653,0.21855095394855956
487,0.7442575738803417,0.7977968218009963,0.919240578353009,1.0764381286967366,0.408488074723719
491,1.001780999759216,0.8655631736728935,0.7975452259869213,1.00280961008945,0.5467505061069845
99,0.7946202786815237,0.8236518195638478,0.979723651320016,0.69772118802515,0.6767831886429065
353,0.700022694402739,0.6418355376565794,0.6665330662524599,0.9765677605161415,1.0310291467495327
121,0.12173582929706413,0.279079547656494,0.6134858032745337,0.7380273500929344,0.7461542541612457
511,0.8403302467978656,1.1581209790651963,0.7352041566297253,0.5726973866241306,1.1904058463889178
338,1.2833436361597275,1.0206132445462677,0.8900312318089908,0.7353981931753136,0.5504623657612672
35,1.0338930790283634,0.35109964068013677,0.8454363614017939,0.6551808646897292,0.8285000701629011
558,0.8980881690118115,0.45435438824449625,1.0869521213221707,0.9880260670188624,1.0810380039969438
342,0.663184330967097,1.1592542080443102,0.7873656413335703,0.6479297677541931,0.6443193294270714
549,0.26701230271213555,0.6916553033416538,1.0121595100125615,0.8315246178762841,0.9680194587056885
484,-2.1680204988976715,-0.24224553307769184,-1.5830249284565254,0.7850059593022347,-0.7884341254878339
393,-0.6222007719728626,0.8973621773654925,-0.3238147240696919,1.633437101881666,0.031087117408749653
489,-1.9660746701413083,-0.9249875930580279,-1.7793087587107466,-0.418073406674554,-1.382979295881995
68,-1.669738869170836,-1.250645493871366,-1.572561582112538,-1.1515307239579589,-1.444751955165355
583,0.8970381048420363,1.064785224207566,0.6381547909120145,0.5770157950918603,1.0463647680468189
108,0.4233392014564181,0.9497780409244279,0.5829229771536604,0.736188272490037,0.6406298095835788
142,0.12231739421039642,0.7210951076804164,0.03390937665818954,0.32962386767088453,0.7313327769884354
553,0.3991905245955379,1.048716713867682,0.4717565363493697,1.1965442306681904,0.7191808346855245
157,0.5302680768695135,0.15613616318898535,0.6816362854218855,0.668848942679033,0.14010261603382215
427,0.46205687612729596,0.9523519314652745,0.6107682366621167,1.2123541880731852,0.633713261555489
170,0.34632607320846603,0.2349519233406923,0.8855656884619764,0.6792538303265585,0.21253163874414158
57,-2.2877422501532854,-0.49468432539802565,-1.7923732157703696,0.06989566626715799,-1.2910724625844499
493,0.6588275207155885,0.7313790067483554,1.0336442054770032,0.6518358189125041,1.0179933473216993
546,0.641532439561,0.9323404151664068,0.7565829418359716,1.069395765693107,1.1563992663143547
442,0.8882086177218553,0.45305388664584834,0.7124961030979192,0.7746541632276883,1.131979190692904
310,0.4351165091508458,0.6649733646165066,0.7603155193622053,0.48740433037663927,1.1175065446569776
536,1.0125008292202913,1.0458276501986166,0.6765533266351789,0.5719532658186663,0.5194572474185438
397,1.0263534559718956,1.1672442338151165,0.8186202648892095,0.5252218384213119,0.6026389642113544
285,0.6778198352410703,0.7630582430601084,1.1210094750382813,0.41591609869757806,0.6497822864539107
336,0.8249010004216696,0.4713012990232682,0.9451212738108077,0.6677443104771807,0.41027903095170487
50,-2.152178604769631,-0.33241519053048707,-1.7289644960061383,0.8566816593769404,-0.9358475049974629
151,0.6297962193497451,0.7518836112019741,0.7527374804631191,0.43941871599510823,0.4383296296427832
187,-1.8854062852305633,-0.5262168525516022,-1.3856760756504802,-0.06207513535606103,-0.7742322934227485
